Tarih,Dağıtılan Enerji (MWh)
2020-08-20 07:00:00,1626.9112952227676
2020-08-20 08:00:00,1994.2997078070405
2020-08-20 09:00:00,2288.3377467875453
2020-08-20 10:00:00,2425.9231384215545
2020-08-20 11:00:00,2540.186348178841
2020-08-20 12:00:00,2513.7838597381447
2020-08-20 13:00:00,2598.788357432733
2020-08-20 14:00:00,2673.093525516671
2020-08-20 15:00:00,2668.2408859831767
2020-08-20 16:00:00,2651.5610297501025
2020-08-20 17:00:00,2570.042361804151
2020-08-20 18:00:00,2440.863975598838
2020-08-20 19:00:00,2353.9653597721926
2020-08-20 20:00:00,2404.898916898167
2020-08-20 21:00:00,2358.3288200494717
2020-08-20 22:00:00,2225.5578762385862
2020-08-20 23:00:00,2088.0137626928267
2020-08-21 00:00:00,1912.9019173261602
2020-08-21 01:00:00,1791.944849984325
2020-08-21 02:00:00,1690.5981566972023
2020-08-21 03:00:00,1623.6294469114005
2020-08-21 04:00:00,1590.6167070567985
2020-08-21 05:00:00,1594.2550796829514
2020-08-21 06:00:00,1568.4826404253913
2020-08-21 07:00:00,1664.3358959874429
2020-08-21 08:00:00,2015.713125567437
2020-08-21 09:00:00,2300.8166601963912
2020-08-21 10:00:00,2433.1847623469425
2020-08-21 11:00:00,2566.5780280124914
2020-08-21 12:00:00,2551.4322213752016
2020-08-21 13:00:00,2587.2887970599686
2020-08-21 14:00:00,2674.9232624922342
2020-08-21 15:00:00,2682.407696514968
2020-08-21 16:00:00,2654.391063105272
2020-08-21 17:00:00,2576.917976293127
2020-08-21 18:00:00,2445.0453139541237
2020-08-21 19:00:00,2358.760984804069
2020-08-21 20:00:00,2383.749621162803
2020-08-21 21:00:00,2293.282100591617
2020-08-21 22:00:00,2177.904246892514
2020-08-21 23:00:00,2055.3641370128207
2020-08-22 00:00:00,1901.1711403058728
2020-08-22 01:00:00,1768.250357755247
2020-08-22 02:00:00,1681.0235006568148
2020-08-22 03:00:00,1619.590121924381
2020-08-22 04:00:00,1578.4427751172796
2020-08-22 05:00:00,1567.0242739123134
2020-08-22 06:00:00,1531.1922192296136
2020-08-22 07:00:00,1565.5383263464091
2020-08-22 08:00:00,1822.922301882862
2020-08-22 09:00:00,2075.5702247768454
2020-08-22 10:00:00,2242.8123296922895
2020-08-22 11:00:00,2354.70791963085
2020-08-22 12:00:00,2357.6713330193757
2020-08-22 13:00:00,2424.693712319615
2020-08-22 14:00:00,2474.276802528407
2020-08-22 15:00:00,2470.3538649877955
2020-08-22 16:00:00,2459.621399788114
2020-08-22 17:00:00,2441.262745627097
2020-08-22 18:00:00,2397.4321700138657
2020-08-22 19:00:00,2354.7979966156727
2020-08-22 20:00:00,2384.206228412835
2020-08-22 21:00:00,2292.464740970021
2020-08-22 22:00:00,2177.272354288346
2020-08-22 23:00:00,2057.5088630127307
2020-08-23 00:00:00,1927.3649193280833
2020-08-23 01:00:00,1802.5258478765595
2020-08-23 02:00:00,1703.1554752646243
2020-08-23 03:00:00,1637.9337670680256
2020-08-23 04:00:00,1585.6776698945978
2020-08-23 05:00:00,1560.1721495503118
2020-08-23 06:00:00,1502.8515859997851
2020-08-23 07:00:00,1496.730742719166
2020-08-23 08:00:00,1607.0822766308495
2020-08-23 09:00:00,1766.1940986953657
2020-08-23 10:00:00,1916.562686062894
2020-08-23 11:00:00,2031.9406020019478
2020-08-23 12:00:00,2092.1425704648723
2020-08-23 13:00:00,2184.421316588058
2020-08-23 14:00:00,2246.0165303196695
2020-08-23 15:00:00,2256.840956768936
2020-08-23 16:00:00,2262.8595552852107
2020-08-23 17:00:00,2309.533837965379
2020-08-23 18:00:00,2309.4258268830267
2020-08-23 19:00:00,2264.930867273034
2020-08-23 20:00:00,2333.440267760095
2020-08-23 21:00:00,2266.9552856060327
2020-08-23 22:00:00,2149.038249120434
2020-08-23 23:00:00,2044.189984708572
2020-08-24 00:00:00,1919.2477620059828
2020-08-24 01:00:00,1775.8122380096954
2020-08-24 02:00:00,1673.3795530818466
2020-08-24 03:00:00,1612.9200965534856
2020-08-24 04:00:00,1574.9341342436744
2020-08-24 05:00:00,1573.1598706106654
2020-08-24 06:00:00,1558.518659185144
2020-08-24 07:00:00,1664.2562110684262
2020-08-24 08:00:00,2050.836164295202
2020-08-24 09:00:00,2348.9324877081135
2020-08-24 10:00:00,2512.826237213531
2020-08-24 11:00:00,2651.919773118515
2020-08-24 12:00:00,2646.0378898992803
2020-08-24 13:00:00,2751.9892558310426
2020-08-24 14:00:00,2856.736012060192
2020-08-24 15:00:00,2852.564931170233
2020-08-24 16:00:00,2854.26418812499
2020-08-24 17:00:00,2754.116188397552
2020-08-24 18:00:00,2620.7700851931
2020-08-24 19:00:00,2532.7027778512256
2020-08-24 20:00:00,2568.7942740912804
2020-08-24 21:00:00,2488.5494397921084
2020-08-24 22:00:00,2358.7334097481717
2020-08-24 23:00:00,2231.702964259305
2020-08-25 00:00:00,2053.332635234363
2020-08-25 01:00:00,1900.9745993004963
2020-08-25 02:00:00,1783.3101646205841
2020-08-25 03:00:00,1718.5890806091495
2020-08-25 04:00:00,1668.183549630854
2020-08-25 05:00:00,1648.0908863906081
2020-08-25 06:00:00,1628.9975621472245
2020-08-25 07:00:00,1713.5111034999393
2020-08-25 08:00:00,2077.46251806111
2020-08-25 09:00:00,2369.7251175645642
2020-08-25 10:00:00,2520.3963165780274
2020-08-25 11:00:00,2643.150741596325
2020-08-25 12:00:00,2650.593489959812
2020-08-25 13:00:00,2775.6707158180634
2020-08-25 14:00:00,2864.175188318616
2020-08-25 15:00:00,2853.4051042664673
2020-08-25 16:00:00,2862.738567803712
2020-08-25 17:00:00,2862.922241319392
2020-08-25 18:00:00,2623.4029023402
2020-08-25 19:00:00,2525.8614140246486
2020-08-25 20:00:00,2553.390393856613
2020-08-25 21:00:00,2464.846126603496
2020-08-25 22:00:00,2329.9378643654622
2020-08-25 23:00:00,2183.724734447425
2020-08-26 00:00:00,2009.5165882714969
2020-08-26 01:00:00,1865.6839201095615
2020-08-26 02:00:00,1757.989083111099
2020-08-26 03:00:00,1696.5002056798905
2020-08-26 04:00:00,1656.3594127825538
2020-08-26 05:00:00,1638.643573526406
2020-08-26 06:00:00,1623.4919799384922
2020-08-26 07:00:00,1705.8725681784586
2020-08-26 08:00:00,2059.549210885801
2020-08-26 09:00:00,2319.907780626235
2020-08-26 10:00:00,2462.9736288718123
2020-08-26 11:00:00,2588.4143171485775
2020-08-26 12:00:00,2581.037934356297
2020-08-26 13:00:00,2695.04309126827
2020-08-26 14:00:00,2793.0198404538605
2020-08-26 15:00:00,2782.2331238458983
2020-08-26 16:00:00,2773.497641101826
2020-08-26 17:00:00,2697.0579197887355
2020-08-26 18:00:00,2556.5030447798877
2020-08-26 19:00:00,2473.6665792065232
2020-08-26 20:00:00,2517.6892310268545
2020-08-26 21:00:00,2424.3968352664815
2020-08-26 22:00:00,2303.755022898002
2020-08-26 23:00:00,2179.4581435401096
2020-08-27 00:00:00,2009.6400460634386
2020-08-27 01:00:00,1869.3954986983488
2020-08-27 02:00:00,1748.8693335873327
2020-08-27 03:00:00,1688.7865537926734
2020-08-27 04:00:00,1641.3482137230358
2020-08-27 05:00:00,1630.5381271221356
2020-08-27 06:00:00,1607.0009437133167
2020-08-27 07:00:00,1690.5145049287248
2020-08-27 08:00:00,2054.8329421496983
2020-08-27 09:00:00,2322.6605413237976
2020-08-27 10:00:00,2467.7952125113643
2020-08-27 11:00:00,2594.947639361549
2020-08-27 12:00:00,2583.1114404618256
2020-08-27 13:00:00,2706.938377324876
2020-08-27 14:00:00,2803.91363460434
2020-08-27 15:00:00,2807.9719726768726
2020-08-27 16:00:00,2807.810266132099
2020-08-27 17:00:00,2703.785223557538
2020-08-27 18:00:00,2557.5574805342358
2020-08-27 19:00:00,2489.72216891789
2020-08-27 20:00:00,2532.867254452915
2020-08-27 21:00:00,2439.7909595542965
2020-08-27 22:00:00,2308.15890890208
2020-08-27 23:00:00,2174.5201986343227
2020-08-28 00:00:00,1998.9822101811576
2020-08-28 01:00:00,1857.5084250506768
2020-08-28 02:00:00,1746.731382010457
2020-08-28 03:00:00,1686.1943397679952
2020-08-28 04:00:00,1633.8163353582759
2020-08-28 05:00:00,1635.5518289714967
2020-08-28 06:00:00,1620.2109177247146
2020-08-28 07:00:00,1705.0664347008244
2020-08-28 08:00:00,2055.055890462151
2020-08-28 09:00:00,2336.4765358791537
2020-08-28 10:00:00,2491.1401717938875
2020-08-28 11:00:00,2629.7860841020047
2020-08-28 12:00:00,2622.8352514515027
2020-08-28 13:00:00,2682.5352967848266
2020-08-28 14:00:00,2823.054192859244
2020-08-28 15:00:00,2846.077927666297
2020-08-28 16:00:00,2844.2819680222847
2020-08-28 17:00:00,2749.088494209483
2020-08-28 18:00:00,2596.4806165258474
2020-08-28 19:00:00,2505.3389525507478
2020-08-28 20:00:00,2541.553285453793
2020-08-28 21:00:00,2439.189893278625
2020-08-28 22:00:00,2317.8878523794706
2020-08-28 23:00:00,2197.2408015686165
2020-08-29 00:00:00,2018.2782113164883
2020-08-29 01:00:00,1871.7382381295583
2020-08-29 02:00:00,1759.5729470810436
2020-08-29 03:00:00,1691.6638362972847
2020-08-29 04:00:00,1649.6928169906246
2020-08-29 05:00:00,1633.0998115042994
2020-08-29 06:00:00,1589.4431805426852
2020-08-29 07:00:00,1599.4263897639735
2020-08-29 08:00:00,1864.1734058981008
2020-08-29 09:00:00,2107.711136671688
2020-08-29 10:00:00,2287.821080695541
2020-08-29 11:00:00,2430.000808180542
2020-08-29 12:00:00,2476.2264290392063
2020-08-29 13:00:00,2566.1350634208725
2020-08-29 14:00:00,2644.4565346188956
2020-08-29 15:00:00,2629.9496546730616
2020-08-29 16:00:00,2610.4675612777837
2020-08-29 17:00:00,2553.4838256816934
2020-08-29 18:00:00,2499.329012907247
2020-08-29 19:00:00,2447.960871685367
2020-08-29 20:00:00,2467.878703499625
2020-08-29 21:00:00,2363.527486113969
2020-08-29 22:00:00,2240.304564692018
2020-08-29 23:00:00,2123.542281902248
2020-08-30 00:00:00,1964.8026155375787
2020-08-30 01:00:00,1809.324536623336
2020-08-30 02:00:00,1691.9187426387955
2020-08-30 03:00:00,1616.033108342493
2020-08-30 04:00:00,1566.4534063565068
2020-08-30 05:00:00,1546.462616095291
2020-08-30 06:00:00,1492.307712378521
2020-08-30 07:00:00,1472.9866398697504
2020-08-30 08:00:00,1598.5869934360226
2020-08-30 09:00:00,1784.7162761915185
2020-08-30 10:00:00,1969.3561479942525
2020-08-30 11:00:00,2117.887162308024
2020-08-30 12:00:00,2220.49164477833
2020-08-30 13:00:00,2314.6486865859997
2020-08-30 14:00:00,2383.933161924714
2020-08-30 15:00:00,2413.386827715862
2020-08-30 16:00:00,2419.4936644641116
2020-08-30 17:00:00,2398.015678149971
2020-08-30 18:00:00,2360.9288998552006
2020-08-30 19:00:00,2310.78622739544
2020-08-30 20:00:00,2381.593909643981
2020-08-30 21:00:00,2307.1546165850705
2020-08-30 22:00:00,2210.325226052351
2020-08-30 23:00:00,2117.7109656027706
2020-08-31 00:00:00,1968.3254124014618
2020-08-31 01:00:00,1822.532856819992
2020-08-31 02:00:00,1718.4042573849708
2020-08-31 03:00:00,1652.1515087062219
2020-08-31 04:00:00,1617.367540921532
2020-08-31 05:00:00,1599.4509686932015
2020-08-31 06:00:00,1587.2185114812903
2020-08-31 07:00:00,1676.7459208666478
2020-08-31 08:00:00,2078.031997145184
2020-08-31 09:00:00,2396.151984211598
2020-08-31 10:00:00,2563.2875477828497
2020-08-31 11:00:00,2711.7065036261333
2020-08-31 12:00:00,2731.776667762389
2020-08-31 13:00:00,2860.833202506785
2020-08-31 14:00:00,2985.999333745987
2020-08-31 15:00:00,3000.734922201091
2020-08-31 16:00:00,3010.693896785063
2020-08-31 17:00:00,2939.828186300576
2020-08-31 18:00:00,2784.7294310009906
2020-08-31 19:00:00,2681.0230153381376
2020-08-31 20:00:00,2705.0146798085816
2020-08-31 21:00:00,2612.591428070879
2020-08-31 22:00:00,2474.612141724288
2020-08-31 23:00:00,2311.715017934646
2020-09-01 00:00:00,2098.4141672621245
2020-09-01 01:00:00,1938.922502485961
2020-09-01 02:00:00,1814.6995498685246
2020-09-01 03:00:00,1740.507211726352
2020-09-01 04:00:00,1685.0081372897143
2020-09-01 05:00:00,1675.5637817449292
2020-09-01 06:00:00,1659.3989039864255
2020-09-01 07:00:00,1720.4277281390819
2020-09-01 08:00:00,2077.9046728070966
2020-09-01 09:00:00,2384.3169214734544
2020-09-01 10:00:00,2530.430003965083
2020-09-01 11:00:00,2649.5952687167864
2020-09-01 12:00:00,2636.4172066899373
2020-09-01 13:00:00,2748.9183149047612
2020-09-01 14:00:00,2853.996665812615
2020-09-01 15:00:00,2860.1218611041377
2020-09-01 16:00:00,2846.310846007026
2020-09-01 17:00:00,2754.133644031487
2020-09-01 18:00:00,2594.604007657748
2020-09-01 19:00:00,2526.4966003246577
2020-09-01 20:00:00,2568.188319990097
2020-09-01 21:00:00,2456.9779621804605
2020-09-01 22:00:00,2322.61430283284
2020-09-01 23:00:00,2177.988356585461
2020-09-02 00:00:00,2001.2644861338401
2020-09-02 01:00:00,1853.3949286893844
2020-09-02 02:00:00,1740.5226139661008
2020-09-02 03:00:00,1669.9700962184452
2020-09-02 04:00:00,1618.2108337710483
2020-09-02 05:00:00,1617.0902481881017
2020-09-02 06:00:00,1612.4041047212093
2020-09-02 07:00:00,1678.5825544279394
2020-09-02 08:00:00,2039.8415395335103
2020-09-02 09:00:00,2345.019045276566
2020-09-02 10:00:00,2520.547404787879
2020-09-02 11:00:00,2677.4872677846606
2020-09-02 12:00:00,2698.991638844528
2020-09-02 13:00:00,2846.2010437802483
2020-09-02 14:00:00,2945.933389761582
2020-09-02 15:00:00,2944.745294797355
2020-09-02 16:00:00,2904.442410511626
2020-09-02 17:00:00,2861.008649864577
2020-09-02 18:00:00,2679.9264697239632
2020-09-02 19:00:00,2585.9698055934673
2020-09-02 20:00:00,2628.482996383055
2020-09-02 21:00:00,2508.054809710903
2020-09-02 22:00:00,2369.2011842063025
2020-09-02 23:00:00,2226.4702492447404
2020-09-03 00:00:00,2027.637466676325
2020-09-03 01:00:00,1872.1704945599945
2020-09-03 02:00:00,1770.4059979204867
2020-09-03 03:00:00,1708.3184280847315
2020-09-03 04:00:00,1667.1250630289105
2020-09-03 05:00:00,1647.664248810592
2020-09-03 06:00:00,1637.781549467848
2020-09-03 07:00:00,1709.8893304055912
2020-09-03 08:00:00,2084.06145418819
2020-09-03 09:00:00,2385.7025055461054
2020-09-03 10:00:00,2552.0764251559117
2020-09-03 11:00:00,2684.9705466718246
2020-09-03 12:00:00,2697.868440084001
2020-09-03 13:00:00,2837.855564945046
2020-09-03 14:00:00,2947.8027660307566
2020-09-03 15:00:00,2962.7815286203277
2020-09-03 16:00:00,2957.885943267741
2020-09-03 17:00:00,2872.8575918311926
2020-09-03 18:00:00,2716.9681760960434
2020-09-03 19:00:00,2624.341851035899
2020-09-03 20:00:00,2640.3988478402935
2020-09-03 21:00:00,2528.9557291795422
2020-09-03 22:00:00,2397.6499807839195
2020-09-03 23:00:00,2261.2983182871376
2020-09-04 00:00:00,2069.454193961412
2020-09-04 01:00:00,1907.3591501867197
2020-09-04 02:00:00,1784.616997412027
2020-09-04 03:00:00,1719.5341003367105
2020-09-04 04:00:00,1671.2072226392695
2020-09-04 05:00:00,1652.1585218599769
2020-09-04 06:00:00,1653.592326563735
2020-09-04 07:00:00,1713.917881566654
2020-09-04 08:00:00,2098.3049295819856
2020-09-04 09:00:00,2408.6628939620728
2020-09-04 10:00:00,2559.951253703898
2020-09-04 11:00:00,2701.6836220553223
2020-09-04 12:00:00,2707.3251443175113
2020-09-04 13:00:00,2776.014253119409
2020-09-04 14:00:00,2876.172106598508
2020-09-04 15:00:00,2866.686721725775
2020-09-04 16:00:00,2852.631135469533
2020-09-04 17:00:00,2732.8630044971787
2020-09-04 18:00:00,2566.464284924199
2020-09-04 19:00:00,2492.3894868133634
2020-09-04 20:00:00,2472.740533029275
2020-09-04 21:00:00,2332.9841739511066
2020-09-04 22:00:00,2184.414406747406
2020-09-04 23:00:00,2056.321153538465
2020-09-05 00:00:00,1860.0791596071574
2020-09-05 01:00:00,1733.8001196752086
2020-09-05 02:00:00,1637.8865506862444
2020-09-05 03:00:00,1577.2803858810207
2020-09-05 04:00:00,1534.8813557417889
2020-09-05 05:00:00,1527.9874888499364
2020-09-05 06:00:00,1522.9322616462032
2020-09-05 07:00:00,1554.683055054421
2020-09-05 08:00:00,1834.5094453754548
2020-09-05 09:00:00,2066.558933253721
2020-09-05 10:00:00,2222.151377688919
2020-09-05 11:00:00,2292.7179995075267
2020-09-05 12:00:00,2255.0654089474806
2020-09-05 13:00:00,2283.1017057563186
2020-09-05 14:00:00,2311.7903889699305
2020-09-05 15:00:00,2283.2199167140607
2020-09-05 16:00:00,2277.9809687222255
2020-09-05 17:00:00,2271.15054215485
2020-09-05 18:00:00,2236.5279011678876
2020-09-05 19:00:00,2200.412725895413
2020-09-05 20:00:00,2187.754263016581
2020-09-05 21:00:00,2079.7936359849436
2020-09-05 22:00:00,1942.468389069372
2020-09-05 23:00:00,1822.5459263932617
2020-09-06 00:00:00,1709.5533708663693
2020-09-06 01:00:00,1588.8201009185464
2020-09-06 02:00:00,1498.456512816505
2020-09-06 03:00:00,1446.811603768538
2020-09-06 04:00:00,1402.497660436462
2020-09-06 05:00:00,1400.3393194637626
2020-09-06 06:00:00,1380.371663929326
2020-09-06 07:00:00,1371.6766653457207
2020-09-06 08:00:00,1485.2805454397603
2020-09-06 09:00:00,1645.930346557539
2020-09-06 10:00:00,1788.0469356764738
2020-09-06 11:00:00,1896.5705742437558
2020-09-06 12:00:00,1944.8210628127176
2020-09-06 13:00:00,2011.1186232479963
2020-09-06 14:00:00,2060.08113314696
2020-09-06 15:00:00,2082.6126191814733
2020-09-06 16:00:00,2115.348330333384
2020-09-06 17:00:00,2142.7870375546304
2020-09-06 18:00:00,2151.383504788288
2020-09-06 19:00:00,2170.2653435812563
2020-09-06 20:00:00,2194.5200762176337
2020-09-06 21:00:00,2109.9131374857757
2020-09-06 22:00:00,2001.3853734756053
2020-09-06 23:00:00,1897.9495297047013
2020-09-07 00:00:00,1777.7282684719837
2020-09-07 01:00:00,1648.0842140289103
2020-09-07 02:00:00,1551.5486788015794
2020-09-07 03:00:00,1500.6295386058855
2020-09-07 04:00:00,1478.4770971137034
2020-09-07 05:00:00,1483.6750548243922
2020-09-07 06:00:00,1494.1045529329047
2020-09-07 07:00:00,1578.4528448744184
2020-09-07 08:00:00,1946.0525118639355
2020-09-07 09:00:00,2221.383832263971
2020-09-07 10:00:00,2370.460875926281
2020-09-07 11:00:00,2500.4957382312277
2020-09-07 12:00:00,2481.4921938556527
2020-09-07 13:00:00,2590.1115025518116
2020-09-07 14:00:00,2696.7590580506167
2020-09-07 15:00:00,2706.6400976825835
2020-09-07 16:00:00,2678.130593715504
2020-09-07 17:00:00,2606.26329232834
2020-09-07 18:00:00,2461.0066681970147
2020-09-07 19:00:00,2424.87035832061
2020-09-07 20:00:00,2459.257664587485
2020-09-07 21:00:00,2357.059900224969
2020-09-07 22:00:00,2236.6498190351576
2020-09-07 23:00:00,2102.830082702621
2020-09-08 00:00:00,1937.9583852617595
2020-09-08 01:00:00,1803.685196142576
2020-09-08 02:00:00,1687.7655904039325
2020-09-08 03:00:00,1625.0732580088622
2020-09-08 04:00:00,1586.1953206428523
2020-09-08 05:00:00,1584.8873970655127
2020-09-08 06:00:00,1586.8727872157801
2020-09-08 07:00:00,1655.34229192941
2020-09-08 08:00:00,2012.8606060664304
2020-09-08 09:00:00,2282.209643981825
2020-09-08 10:00:00,2410.0819421922374
2020-09-08 11:00:00,2541.218721289537
2020-09-08 12:00:00,2537.8761575797657
2020-09-08 13:00:00,2659.5881353892255
2020-09-08 14:00:00,2759.6442285008666
2020-09-08 15:00:00,2771.266185746222
2020-09-08 16:00:00,2770.321865092737
2020-09-08 17:00:00,2670.5622954204864
2020-09-08 18:00:00,2511.444508407427
2020-09-08 19:00:00,2474.2048432876913
2020-09-08 20:00:00,2490.206211522928
2020-09-08 21:00:00,2349.0888171560005
2020-09-08 22:00:00,2211.931863361624
2020-09-08 23:00:00,2065.7872569843908
2020-09-09 00:00:00,1888.604307985685
2020-09-09 01:00:00,1769.0505675060092
2020-09-09 02:00:00,1671.9531045603596
2020-09-09 03:00:00,1616.3582873440646
2020-09-09 04:00:00,1582.9091781853374
2020-09-09 05:00:00,1581.5501539408112
2020-09-09 06:00:00,1592.9638648727937
2020-09-09 07:00:00,1668.5914878619244
2020-09-09 08:00:00,2034.270237874109
2020-09-09 09:00:00,2296.512556474256
2020-09-09 10:00:00,2427.643128178568
2020-09-09 11:00:00,2552.45646454891
2020-09-09 12:00:00,2549.1508426914547
2020-09-09 13:00:00,2677.1588587682777
2020-09-09 14:00:00,2773.4327600301212
2020-09-09 15:00:00,2798.5468231589934
2020-09-09 16:00:00,2821.622026606096
2020-09-09 17:00:00,2743.4785170203822
2020-09-09 18:00:00,2560.2159023997337
2020-09-09 19:00:00,2507.964121965965
2020-09-09 20:00:00,2502.9024756459708
2020-09-09 21:00:00,2391.8081017081386
2020-09-09 22:00:00,2257.617015386914
2020-09-09 23:00:00,2102.717429636129
2020-09-10 00:00:00,1924.345465760101
2020-09-10 01:00:00,1790.7351344374053
2020-09-10 02:00:00,1698.0643508440646
2020-09-10 03:00:00,1616.6611987170627
2020-09-10 04:00:00,1599.4429987641481
2020-09-10 05:00:00,1597.9422274179096
2020-09-10 06:00:00,1596.1439624963496
2020-09-10 07:00:00,1664.2936124437717
2020-09-10 08:00:00,2022.323344125628
2020-09-10 09:00:00,2301.158013402274
2020-09-10 10:00:00,2431.57656050748
2020-09-10 11:00:00,2549.574293939705
2020-09-10 12:00:00,2544.0818817765667
2020-09-10 13:00:00,2676.5064513608945
2020-09-10 14:00:00,2771.072655373401
2020-09-10 15:00:00,2763.2540030769132
2020-09-10 16:00:00,2742.079192326003
2020-09-10 17:00:00,2673.847180471275
2020-09-10 18:00:00,2532.297533064713
2020-09-10 19:00:00,2498.049601731347
2020-09-10 20:00:00,2487.7394491559007
2020-09-10 21:00:00,2381.967372967196
2020-09-10 22:00:00,2276.8601879226867
2020-09-10 23:00:00,2149.8973147032625
2020-09-11 00:00:00,1950.0330628129807
2020-09-11 01:00:00,1811.638232160048
2020-09-11 02:00:00,1710.6798857033618
2020-09-11 03:00:00,1650.8494349161629
2020-09-11 04:00:00,1603.812702360342
2020-09-11 05:00:00,1604.6220324870667
2020-09-11 06:00:00,1593.7498023504115
2020-09-11 07:00:00,1653.2353497841075
2020-09-11 08:00:00,2003.1671727530234
2020-09-11 09:00:00,2288.208306949823
2020-09-11 10:00:00,2436.17566996693
2020-09-11 11:00:00,2548.831657637522
2020-09-11 12:00:00,2554.1204119174563
2020-09-11 13:00:00,2615.083317601473
2020-09-11 14:00:00,2730.4674565038085
2020-09-11 15:00:00,2745.0854118418633
2020-09-11 16:00:00,2745.648800677066
2020-09-11 17:00:00,2661.3852843373515
2020-09-11 18:00:00,2501.721432649653
2020-09-11 19:00:00,2490.8245246027564
2020-09-11 20:00:00,2482.12969695313
2020-09-11 21:00:00,2358.7778286755843
2020-09-11 22:00:00,2260.6499754912907
2020-09-11 23:00:00,2084.6916684841144
2020-09-12 00:00:00,1948.7455619661787
2020-09-12 01:00:00,1809.541826012711
2020-09-12 02:00:00,1705.274447465349
2020-09-12 03:00:00,1643.6879855790144
2020-09-12 04:00:00,1592.379727788321
2020-09-12 05:00:00,1585.0544392415127
2020-09-12 06:00:00,1564.5017374701265
2020-09-12 07:00:00,1571.0954276785149
2020-09-12 08:00:00,1837.8009478344884
2020-09-12 09:00:00,2085.495142948707
2020-09-12 10:00:00,2229.3911843257524
2020-09-12 11:00:00,2352.436686808922
2020-09-12 12:00:00,2365.7812218600543
2020-09-12 13:00:00,2420.0365185696364
2020-09-12 14:00:00,2458.506940822535
2020-09-12 15:00:00,2433.986303830076
2020-09-12 16:00:00,2407.771501784462
2020-09-12 17:00:00,2358.3150224259934
2020-09-12 18:00:00,2294.9027924771262
2020-09-12 19:00:00,2318.6892399913795
2020-09-12 20:00:00,2299.9588028957382
2020-09-12 21:00:00,2195.1711808918794
2020-09-12 22:00:00,2095.770072934
2020-09-12 23:00:00,1987.514644943012
2020-09-13 00:00:00,1830.8710625141036
2020-09-13 01:00:00,1697.1974003704602
2020-09-13 02:00:00,1593.689833200144
2020-09-13 03:00:00,1529.8728810108862
2020-09-13 04:00:00,1486.5519804626065
2020-09-13 05:00:00,1472.0330752477823
2020-09-13 06:00:00,1443.6660972212983
2020-09-13 07:00:00,1408.0443155643181
2020-09-13 08:00:00,1521.3027625632121
2020-09-13 09:00:00,1712.845289697479
2020-09-13 10:00:00,1885.9348892803366
2020-09-13 11:00:00,2013.103002847747
2020-09-13 12:00:00,2063.728699677983
2020-09-13 13:00:00,2131.0337624666536
2020-09-13 14:00:00,2173.641408961412
2020-09-13 15:00:00,2181.081476535257
2020-09-13 16:00:00,2181.1723587405163
2020-09-13 17:00:00,2167.9858181565533
2020-09-13 18:00:00,2141.3099522205575
2020-09-13 19:00:00,2189.08214958712
2020-09-13 20:00:00,2196.091352189473
2020-09-13 21:00:00,2077.1898498315577
2020-09-13 22:00:00,1952.9250627874142
2020-09-13 23:00:00,1851.5524124583715
2020-09-14 00:00:00,1719.284207161065
2020-09-14 01:00:00,1598.1203653413106
2020-09-14 02:00:00,1496.9702627831898
2020-09-14 03:00:00,1454.0005856983087
2020-09-14 04:00:00,1430.7983290386635
2020-09-14 05:00:00,1435.9693726822188
2020-09-14 06:00:00,1466.7596966275923
2020-09-14 07:00:00,1543.8402104162515
2020-09-14 08:00:00,1923.3404311820623
2020-09-14 09:00:00,2220.0758260299663
2020-09-14 10:00:00,2367.7861990476104
2020-09-14 11:00:00,2506.7604885738115
2020-09-14 12:00:00,2491.3782836790488
2020-09-14 13:00:00,2603.1659919374642
2020-09-14 14:00:00,2691.771353640906
2020-09-14 15:00:00,2714.3841379693677
2020-09-14 16:00:00,2718.029237159943
2020-09-14 17:00:00,2620.2222203470947
2020-09-14 18:00:00,2459.2585376619722
2020-09-14 19:00:00,2451.1181255901834
2020-09-14 20:00:00,2427.576158810858
2020-09-14 21:00:00,2305.395229044259
2020-09-14 22:00:00,2171.499048184685
2020-09-14 23:00:00,2046.390310076261
2020-09-15 00:00:00,1891.3362756121335
2020-09-15 01:00:00,1752.814655229293
2020-09-15 02:00:00,1652.423057729293
2020-09-15 03:00:00,1599.909381619675
2020-09-15 04:00:00,1566.0245610891436
2020-09-15 05:00:00,1560.4776979146923
2020-09-15 06:00:00,1574.2814526583006
2020-09-15 07:00:00,1625.878926606797
2020-09-15 08:00:00,1992.4852016036102
2020-09-15 09:00:00,2266.817231938529
2020-09-15 10:00:00,2424.753543166927
2020-09-15 11:00:00,2552.710478261579
2020-09-15 12:00:00,2533.33807803472
2020-09-15 13:00:00,2651.831771743299
2020-09-15 14:00:00,2745.593250450403
2020-09-15 15:00:00,2742.744920588565
2020-09-15 16:00:00,2727.6801652714553
2020-09-15 17:00:00,2628.2221805373115
2020-09-15 18:00:00,2473.191199693012
2020-09-15 19:00:00,2473.3927380484943
2020-09-15 20:00:00,2469.855807331735
2020-09-15 21:00:00,2341.7096304165275
2020-09-15 22:00:00,2212.510078877625
2020-09-15 23:00:00,2061.6766245845433
2020-09-16 00:00:00,1883.0167305507398
2020-09-16 01:00:00,1735.448663590899
2020-09-16 02:00:00,1633.5334088876027
2020-09-16 03:00:00,1581.4349454411306
2020-09-16 04:00:00,1545.548685842359
2020-09-16 05:00:00,1542.5402818657055
